"kurtas/anouk/anouk-women-blue-printed-straight-kurta/2322881/buy","Blue printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","100% polyesterHand-wash"
"kurtas/anouk/anouk-women-navy--maroon-printed-a-line-kurta-with-side-lace-ups/1548532/buy","Navy blue and maroon printed A-line kurta with side lace-up details, has a round neck, three-quarter sleeve, flared hem","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-navy--black-printed-anarkali-angrakha-kurta/2135514/buy","Navy blue and black printed Anarkali angrakha kurta, has a round neck, three-quarter sleeves, flared hem, no slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-red--orange-printed-a-line-kurta/2135931/buy","Red and orange printed A-line kurta, has a mandarin collar, three-quarter sleeves, flared hem, no slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-pink--white-printed-anarkali-kurta/2323226/buy","Pink and white printed Anarkali kurta, has a round neck, three-quarter sleeves, curved hem, no slits","100% cottonMachine-wash"
"kurtas/anouk/anouk-women-magenta-woven-design-straight-kurta/1707044/buy","Magenta woven design straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, multiple slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-black--beige-colourblocked-a-line-kurta/1781531/buy","Black and beige colourblocked A-line kurta, has a shirt collar, three-quarter sleeves, straight hem, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-maroon--beige-printed-straight-kurta/2038952/buy","Maroon and beige printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-off-white--black-printed-straight-kurta/2038925/buy","Off-white and black printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-blue--white-printed-a-line-kurta/2322970/buy","Blue and white printed A-line kurta, has a round neck with button closure three-quarter sleeves, curved hem, no slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-off-white-embroidered-a-line-kurta/2012127/buy","Off-white embroidered A-line kurta, has a round neck, three-quarter sleeves, asymmetric hem","100% cottonMachine-wash"
"kurtas/anouk/anouk-women-black--teal-blue-printed-a-line-kurta/2015873/buy","Black and teal blue printed A-line kurta, has a round neck, three-quarter sleeves, high-low hem","100% cottonMachine-wash"
"kurtas/anouk/anouk-women-orange-woven-design-a-line-kurta/2140526/buy","Orange woven design A-line kurta, has a round neck, three-quarter sleeves, flared hem","100% cottonMachine-wash"
"kurtas/anouk/anouk-women-beige-printed-anarkali-kurta/2135506/buy","Beige printed Anarkali kurta, has a mandarin collar, three-quarter sleeves, flared hem, no slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-blue-printed-a-line-kurta/2037274/buy","Blue printed A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem, no slits","15% poly, 85% viscoseHand-wash"
"kurtas/anouk/anouk-women-red-woven-design-a-line-kurta/2135938/buy","Red woven design A-line kurta, has a round neck, long sleeves, straight hem, no slits","Polyester  Hand-wash"
"kurtas/anouk/anouk-women-teal-printed-straight-kurta/2135029/buy","Teal printed straight kurta, has a shirt collar, three-quarter sleeves, high-low hem, side slits","100% polyesterMachine-wash"
"kurtas/anouk/anouk-women-black--mustard-yellow-printed-a-line-kurta/2017310/buy","Black and mustard printed A-line kurta, has a round neck, three-quarter sleeves, curved hem, no slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-magenta-solid-straight-kurta/2038946/buy","Magenta solid straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Polyester Hand-wash"
"kurtas/anouk/anouk-women-red-solid-a-line-kurta-with-ethnic-jacket/2015864/buy","Red solid A-line kurta, has a round neck, sleeveless, flared hem, no slitsComes with an ethnic jacket","Polyester  Machine-wash"
"kurtas/anouk/anouk-women-maroon-printed-straight-kurta/2016880/buy","Maroon printed straight kurta, has a shirt collar, three-quarter sleeves, curved hem, side slits","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-beige-embroidered-straight-kurta/2038931/buy","Beige embroidered straight kurta, has a round neck, long sleeves, straight hem, side slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-navy-blue-embroidered-a-line-kurta/2012128/buy","Navy blue embroidered A-line kurta, has a round neck, short sleeves, straight hem, no slits","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-charcoal-grey-solid-a-line-kurta/1781591/buy","Charcoal grey solid A-line kurta, has a round neck, three-quarter sleeves, straight hem, multiple slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-grey--white-striped-a-line-kurta/2038915/buy","Grey and white striped A-line kurta, has a shirt collar, three-quarter sleeves, straight hem, side slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-navy--black-printed-angrakha-kurta/2135511/buy","Navy blue and black printed angrakha kurta, has a round neck, three-quarter sleeves, straight hem, side slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-orange-printed-straight-kurta/1786196/buy","Orange printed straight kurta, has a shirt collar, long sleeves, straight hem, side slits","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-off-white-solid-a-line-tiered-kurta/2015850/buy","Off-White solid A-line kurta, has a shirt collar, short sleeves, asymmetric hem, no slits","Cotton and polyester blend Machine-wash "
"kurtas/anouk/anouk-women-magenta-woven-design-a-line-kurta/2135936/buy","Magenta woven design A-line kurta, has a round neck, long sleeves, straight hem, no slits","Polyester  Hand-wash"
"kurtas/anouk/anouk-women-red-printed-straight-kurta/1781578/buy","Red printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-white-printed-a-line-kurta/2037251/buy","White printed A-line kurta, has a round neck, three-quarter sleeves, curved hem","100% viscose Hand-wash"
"kurtas/anouk/anouk-women-navy--red-printed-angrakha-kurta/2135510/buy","Navy blue and red printed angrakha kurta, has a round neck, three-quarter sleeves, straight hem, side slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-red--white-printed-a-line-kurta/2016821/buy","Red and white printed A-line kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-beige-printed-straight-kurta/2135031/buy","Beige printed straight kurta, has a shirt collar, three-quarter sleeves, high-low hem, side slits","100% polyesterMachine-wash"
"kurtas/anouk/anouk-blue--off-white-printed-a-line-kurta/1681453/buy","Blue & Off-white printed kurta, has a mandarin collar with a button closure, short sleeves, straight hem","100% viscoseMachine-wash"
"kurtas/anouk/anouk-women-blue--white-striped-a-line-kurta/2012109/buy","Blue and white striped A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-yellow-woven-design-straight-kurta/2016816/buy","Yellow woven design straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-grey-solid-straight-kurta/2024609/buy","Grey solid straight kurta, has a keyhole neck, short sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-black-woven-design-a-line-kurta/2038936/buy","Black woven design A-line kurta, has a round neck, three-quarter sleeves, asymmetric hem","Viscose and cotton blendHand-wash"
"kurtas/anouk/anouk-women-black--white-checked-a-line-kurta/2128234/buy","Black and white checked A-line kurta, has a V-neck, three-quarter sleeves, flared hem, no slitsThis kurta can also be worn as dress","100% cottonHand-wash"
"kurtas/anouk/anouk-women-black--green-printed-a-line-kurta/2017317/buy","Black and green printed A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem, front slit","100% cottonHand-wash"
"kurtas/anouk/anouk-women-navy-blue--gold-toned-printed-a-line-kurta/2038919/buy","Navy blue and gold-toned printed A-line kurta, has a round neck, three-quarter sleeves, straight hem, side slits","85% viscose, 15% polyesterMachine-wash"
"kurtas/anouk/anouk-women-green-printed-straight-kurta/1860307/buy","Green printed straight kurta, has a shirt collar, three-quarter roll-up sleeves, a full button placket, a flared hem, and side slits","100% polyester Machine-wash cold"
"kurtas/anouk/anouk-women-green-woven-design-straight-kurta/2016818/buy","Green woven design straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-blue-self-design-kurta/2011661/buy","Blue self-design woven kurta, has a round neck, long cold-shoulder sleeves, flared hemCan be worn as a dress","100% cottonHand-wash"
"kurtas/anouk/anouk-women-mustard-yellow-printed-straight-kurta/2038941/buy","Mustard yellow printed straight kurta, has a round neck, three-quarter sleeves, curved hem, no slits","Cotton Machine-wash"
"kurtas/anouk/anouk-women-white--blue-striped-a-line-kurta/2016833/buy","White and blue striped A-line kurta, has a round neck, three-quarter cold-shoulder sleeves, flared hem, two pockets","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-red--white-checked-straight-kurta/2038899/buy","Red and white checked straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-pink--magenta-colourblocked-a-line-high-low-kurta/2017293/buy","Pink and magenta colourblocked A-line kurta, has a round neck, sleeveless, high-low hem, no slits","Viscose Rayon  Hand-wash"
"kurtas/anouk/anouk-women-navy-solid-a-line-kurta/2015845/buy","Navy blue solid A-line tiered kurta, has a round neck, three-quarter sleeves, flared hem, no slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-grey--black-striped-a-line-kurta/2038928/buy","Grey and black striped A-line kurta, has a shirt collar, three-quarter sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-mustard-yellow-printed-a-line-kurta/2017307/buy","Mustard yellow printed A-line kurta, has a round neck, three-quarter sleeves, flared hem, multiple slits","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-beige-woven-design-a-line-kurta/2038908/buy","Beige woven design A-line kurta, has a shirt collar, three-quarter sleeves with roll-up tabs, straight hem, side slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-beige--blue-printed-a-line-kurta/2015847/buy","Beige and blue printed A-line kurta, has a round neck, three-quarter sleeves, asymmetric hem, no slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-blue-embroidered-a-line-kurta/1705910/buy","Blue embroidered A-line kurta, has a round neck, long sleeves, straight hem","100% rayon  Machine-wash"
"kurtas/anouk/anouk-women-black-solid-south-handloom-a-line-kurta/2140517/buy","Black solid A-line kurta, has a round neck, three-quarter sleeves, flared hem","100% cottonHand-wash"
"kurtas/anouk/anouk-women-red-woven-design-straight-kurta/2037253/buy","Red woven design straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","85% viscose, 15% polyester  Hand-wash"
"kurtas/anouk/anouk-women-black--red-printed-straight-kurta/2038961/buy","Black and red printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-magenta-solid-straight-kurta/1427165/buy","Magenta solid straight kurta, has a mandarin collar, three quarter sleeve, straight hem","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-black-printed-high-low-kurta/1707761/buy","Black printed straight kurta, has a mandarin collar, three-quarter sleeves with roll-up tabs, high-low hem","Rayon Machine-wash"
"kurtas/anouk/anouk-women-green--beige-self-design-a-line-brocade-handloom-kurtas/2037170/buy","Green and beige hand woven A-line kurta, has a round neck, three-quarter sleeves, curved hem","Viscose rayonMachine-wash"
"kurtas/anouk/anouk-women-black-embroidered-a-line-kurta/1707071/buy","Black embroidered A-line kurta, has a round neck, short sleeves, side slits, straight hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-pink-printed-straight-kurta/1781572/buy","Pink printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-yellow-floral-print-kurta/1385329/buy","Yellow floral&nbsp;print woven kurta, has a round&nbsp;neck, three-quarter length sleeves, slits at the hem","100% cottonHand-wash cold"
"kurtas/anouk/anouk-women-white-embroidered-a-line-kurta/1897452/buy","White embroidered A-line kurta, has a round neck, three-quarter sleeves, straight hem, no slits","100% polyester  Machine-wash"
"kurtas/anouk/anouk-women-black-solid-a-line-kurta/1999991/buy","Black solid A-line kurta, has a round neck, long sleeves, straight hem, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-green-solid-kurta/1705223/buy","Green solid kurta, has a mandarin collar, short sleeves, high-low hem, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-black-printed-straight-kurta/1781552/buy","Black printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Viscose and cotton blendHand-wash"
"kurtas/anouk/anouk-women-maroon--peach-coloured-printed-straight-kurta/1786204/buy","Maroon, peach-coloured and brown printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-orange-solid-a-line-kurta/2017287/buy","Orange solid A-line kurta, has a mandarin collar, three-quarter sleeves, flared hem","100% rayon  Hand-wash"
"kurtas/anouk/anouk-women-navy-blue--white-checked-straight-kurta/2038898/buy","Navy Blue and white checked straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","Cotton Hand-wash"
"kurtas/anouk/anouk-off-white-a-line-kurta-with-embroidered-detail/1126779/buy","Off-white A-line kurta, has a round neck with embroidered detail, a mock button-and-loop placket on the front with a slit beneath, three-quarter sleeves, and a slit on the front","88% cotton, 12% linenHand-wash cold"
"kurtas/anouk/anouk-women-blue-solid-a-line-kurta/1444819/buy","Blue solid straight kurta, has a keyhole neck, sleeveless","Viscose blend Hand-wash"
"kurtas/anouk/anouk-women-navy-blue-printed-a-line-kurta/2015868/buy","Navy blue printed A-line kurta, has a mandarin collar, three-quarter sleeves, asymmetric hem, no slits","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-yellow--blue-colourblocked-a-line-kurta/2017292/buy","Yellow and blue colourblocked A-line kurta, has a round neck, sleeveless, high-low hem","100% rayon  Hand-wash"
"kurtas/anouk/anouk-women-blue-a-line-kurta/1775954/buy","Blue A-line kurta, has a round neck, long sleeves with printed detail, straight hem","Polyester  Machine-wash"
"kurtas/anouk/anouk-women-blue--green-printed-sheer-cold-shoulder-kaftan-kurta/1705897/buy","Blue and green printed sheer kaftan kurta, has a V-neck, three-quarter cold-shoulder sleeves, dipped hem","100% polyester Hand-wash"
"kurtas/anouk/anouk-women-beige--grey-printed-a-line-kurta/1549179/buy","Beige and grey printed A-line kurta, has a round neck, short sleeves, straight hem","100% polyesterHand-wash"
"kurtas/anouk/anouk-women-blue-a-line-kurta/1775958/buy","Blue kurta, has a boat neck, three-quarter sleeves, straight hem, tie-up detailing","100% polyester  Hand-wash"
"kurtas/anouk/anouk-women-blue-solid-straight-denim-kurta/1786285/buy","Blue solid straight denim kurta, has a V-neck, three-quarter sleeves, straight hem, side slits","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-blue-solid-a-line-kurta/2012110/buy","Blue solid A-line kurta, has a shirt collar, three-quarter sleeves, high-low hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-pink-a-line-kurta/1427177/buy","Pink A-line kurta, has a round neck, three-quarter sleeves with roll-up tabs, a mock button placket, printed panel,&nbsp;front slit","Cotton Hand-wash"
"kurtas/anouk/anouk-women-off-white--black-printed-kurta/1708160/buy","Off-white and black printed kurta, has a round neck with split V-neck, three-quarter sleeves, straight hem","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-orange-printed-a-line-kurta/1750280/buy","Orange printed A-line kurta, has a shirt collar, sleeveless, straight hem, front slit","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-green--white-a-line-checked-kurta/1704990/buy","Green and white A-line checked kurta, has a round neck, three quarter sleeve, curved hem","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-maroon-solid-sheer-a-line-kurta/1495120/buy","Maroon solid sheer A-line kurta, has a mandarin collar, a full button placket, three-quarter sleeves with roll-up tabs, one pocket, curved high-low hem","100% polyesterHand-wash"
"kurtas/anouk/anouk-women-orange-embroidered-a-line-kurta/1705911/buy","Orange embroidered A-line kurta, has a round neck, long sleeves, straight hem","RayonMachine-wash"
"kurtas/anouk/anouk-women-off-white--grey-printed-a-line-kurta/1681279/buy","Off-white and grey printed A-line kurta, has a round neck with split V-neck, three-quarter sleeves, high-low hem","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-multicolour-printed-straight-kurta/1545760/buy","Multicolour printed straight kurta, has a round neck, three quarter sleeve, straight hem","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-grey-solid-a-line-chambray-kurta/1680921/buy","Grey solid straight kurta, has a mandarin collar with a short button placket , three-quarter sleeves, two pockets, high-low hem, pleat deatiling","100% cotton  Machine-wash"
"kurtas/anouk/anouk-black--beige-printed-anarkali-kurta/1926710/buy","Black and beige printed Anarkali kurta, has a round neck, three-quarter sleeves, straight hem, no slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-navy-blue--beige-printed-straight-kurta/1556674/buy","Navy blue and beige printed straight kurta, has a round neck, three-quarter sleeves, high-low hem","100% polyester Hand-wash"
"kurtas/anouk/anouk-women-beige-solid-straight-kurta/1427176/buy","Beige solid straight kurta with printed detail, has a round neck, three-quarter sleeves, straight hem with slit on the front","88% cotton and 12% linen&nbsp;Hand-wash"
"kurtas/anouk/anouk-women-pink-printed-a-line-kurta/1681351/buy","Pink printed A-line kurta, has a round neck, sleeveless, straight hem, multiple slits","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-pink-yoke-design-a-line-kurta/1707051/buy","Pink yoke design A-line kurta, has a mandarin collar, three-quarter sleeves, asymmetric hem","100% rayon  Hand-wash"
"kurtas/anouk/anouk-women-orange-printed-straight-kurta/1750266/buy","Orange printed straight kurta, has a round neck, three-quarter sleeves, straight hem","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-blue--yellow-printed-straight-kurta/1685289/buy","Blue and yellow printed straight kurta, has a round neck, three-quarter sleeves, high-low hem, side slits","100% polyester  Machine-wash"
"kurtas/anouk/anouk-women-black-printed-a-line-kurta/1892721/buy","Black printed A-line kurta, has a V-neck, a zip closure on the front, three-quarter sleeves, straight hem","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-blue-printed-a-line-kurta/1681333/buy","Blue printed A-line kurta, has a round neck, sleeveless, straight hem, side slits","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-beige-embroidered-a-line-kurta/1714356/buy","Beige woven A-line kurta with embroidered detail, has a round neck, three-quarter sleeves, straight hem, side slits","Polyester blendHand-wash"
"kurtas/anouk/anouk-women-yellow-yoke-design-straight-kurta/1427146/buy","Yellow yoke design straight kurta, has a round neck, three quarter sleeve, straight hem","88% cotton, 12% linen&nbsp;Hand-wash"
"kurtas/anouk/anouk-women-grey-solid-straight-kurta/1680907/buy","Grey kurta, has a mandarin collar, three-quarter sleeves, two pockets, straight hem","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-green-solid-a-line-kurta/2017286/buy","Green solid A-line kurta, has a mandarin collar, three-quarter sleeves, flared hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-blue-solid-straight-kurta/1495119/buy","Blue solid straight kurta, has a mandarin collar, three quarter sleeve, curved hem","Polyester  Hand-wash"
"kurtas/anouk/anouk-women-black-printed-pathani-kurta/1707763/buy","Black and beige printed pathani kurta, has a mandarin collar with a short button placket, three quarter sleeves with roll-up tab feature, curved high-low hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-navy-blue--maroon-printed-kurta/1548546/buy","Navy blue printed straight kurta, has a stylised V-neck, three-quarter sleeve, high-low hem, slit on the front","100% cotton Hand-wash cold"
"kurtas/anouk/anouk-pink-printed-kurta/1681329/buy","Pink printed kurta, has a mandarin collar, three-quarter sleeves, straight hem","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-purple-solid-pathani-kurta/1681489/buy","Purple solid pathani kurta, has a shirt collar, short sleeves, high-low hem","100% cotton  Machine-wash"
"kurtas/anouk/anouk-blue-straight-chambray-kurta/1777923/buy","Blue woven kurta with lace trim detail, has a shirt collar, a short button placket, three-quarter sleeves, straight hem","Chambray cotton Machine-wash"
"kurtas/anouk/anouk-women-pink-printed-a-line-kurta/1707082/buy","Pink printed A-line kurta, has a mandarin collar, three-quarter sleeves, tie-up detail on either side of the waist, flared hem","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-off-white--red-printed-straight-kurta/1570803/buy","Off-white and red printed straight kurta, has a mandarin collar, short sleeves, curved hem, multiple slits","100% viscose  Machine-wash"
"kurtas/anouk/anouk-women-brick-red-solid-a-line-kurta/1495381/buy","Brick red solid A-line kurta, has a round neck, short sleeves, a short button placket, a printed chest pocket, printed on the back, high-low hem","Viscose  Hand-wash"
"kurtas/anouk/anouk-women-blue-solid-a-line-kurta/1497893/buy","Blue solid A-line kurta, has a round neck, three quarter sleeves, slit on the front, curved hem","100% polyester Machine-wash"
"kurtas/anouk/anouk-women-black--red-floral-printed-straight-kurta/1679910/buy","Black and red floral printed straight kurta, has a boat neck, sleeveless, curved high-low hem","Polyester Machine-wash"
"kurtas/anouk/anouk-women-yellow--blue-printed-a-line-kurta/1926707/buy","Yellow and blue printed A-line kurta, has a round neck, three-quarter sleeves, straight hem","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-yellow-printed-straight-kurta/1781565/buy","Yellow printed straight kurta, has a mandarin collar, a short mock button placket, three-quarter sleeves with roll-up tab features, straight hem, side slits","100% viscose  Hand-wash"
"kurtas/anouk/anouk-women-rust-red-yoke-design-a-line-kurta/1497897/buy","Rust red yoke design A-line kurta, has a mandarin collar, a full button placket,&nbsp;three-quarter sleeves, straight hem","1005 polyester Hand-wash"
"kurtas/anouk/anouk-women-beige--maroon-ajrakh-print-a-line-kurta/1548482/buy","Beige and maroon printed layered A-line kurta, has a notched round neck, three-quarter sleeves, side slits","CottonHand-wash"
"kurtas/anouk/anouk-women-black--gold-toned-yoke-design-embroidered-straight-kurta/1481154/buy","Black and gold-toned yoke design straight kurta, has a mandarin collar, three-quarter sleeves, straight hem","85% viscose, 15% polyester  Hand-wash"
"kurtas/anouk/anouk-women-navy--white-printed--tie-dyed-a-line-fusion-kurta/1926937/buy","Navy blue and white printed and tie-dyed A-line kurta, has a round neck, three-quarter sleeves, flared hem, calf length","100% rayon  Hand-wash"
"kurtas/anouk/anouk-women-white--red-printed-straight-kurta/1707768/buy","White and red printed straight kurta, has a boat neck, three-quarter sleeves, flared hem, front slit","Rayon  Hand-wash"
"kurtas/anouk/anouk-women-navy--off-white-printed-straight-kurta/1750287/buy","Navy Blue and off-white printed straight kurta, has a shirt collar, short sleeves, straight hem","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-pink-printed-a-line-kurta/1681339/buy","Pink printed A-line kurta, has a round neck, sleeveless, high-low hem","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-brown--beige-printed-a-line-kurta/1707036/buy","Brown and beige printed A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-peach-coloured-printed-a-line-kurta/1707058/buy","Peach-coloured printed A-line kurta, has a round neck, three-quarter sleeves, straight hem, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-navy-blue-printed-a-line-kurta/1708200/buy","Navy blue and cream-coloured printed A-line layered kurta, has a round neck, three-quarter sleeves, straight hem","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-navy-yoke-design-straight-kurta/1781571/buy","Navy blue yoke design straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-pink-printed-a-line-kurta/1556691/buy","Pink printed A-line kurta, has a V-neck, three-quarter sleeves, straight hem, slits on the front","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-maroon--mustard-printed-a-line-kurta/2037262/buy","Maroon and mustard printed A-line kurta, has a round neck, three-quarter sleeves, curved hem, no slits","Cotton Machine-wash"
"kurtas/anouk/anouk-multicoloured-printed-a-line-kurta-/1770956/buy","Multicoloured woven printed kurta, has a round neck, three-quarter sleeves, side slits, straight hem","100% polyester Machine-wash"
"kurtas/anouk/anouk-women-grey-solid-chambray-kurta/1680931/buy","Grey solid straight kurta, has a round neck, short sleeves, a chest pocket, slits on the front, straight hem","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-blue-printed-straight-kurta/1781521/buy","Blue printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, multiple slits","100% viscoseHand-wash"
"kurtas/anouk/anouk-women-orange--off-white-printed-a-line-kurta/1750276/buy","Orange and off-white printed A-line kurta, has a round neck, three-quarter sleeves, high-low hem","Cotton Machine-wash"
"kurtas/anouk/anouk-women-grey-high-low-chambray-kurta/1680885/buy","Grey high-low kurta with printed detail, has a boat neck, a short button placket, three-quarter sleeves, side slits, high-low hem","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-pink-printed-anarkali-kurta/1422275/buy","Pink printed Anarkali kurta, has a mandarin collar, a short button placket, three-quarter sleeves, flared hem","100% cottonHand-wash"
"kurtas/anouk/anouk-women-black--maroon-ajrakh-print-a-line-kurta/1548490/buy","Black and maroon A-line kurta, has a round neck, three-quarter sleeves, Ajrakh print detail","CottonHand-wash"
"kurtas/anouk/anouk-women-black-printed-anarkali-kurta/1926698/buy","Black printed Anarkali kurta, has a mandarin collar, three-quarter sleeves, flared hem, no slits","ViscoseHand-wash"
"kurtas/anouk/anouk-women-blue-printed-kurta/1681425/buy","Blue printed straight kurta, has a shirt collar with a short mock button placket, short sleeves, curved hem","100% viscose  Machine-wash"
"kurtas/anouk/anouk-women-mustard-yellow-a-line-kurta/1545757/buy","Mustard yellow self-design A-line kurta, has a V-neck, three-quarter sleeves, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-off-white--pink-printed-straight-kurta/1446655/buy","Off-white, pink and blue printed straight kurta, has a mandarin collar, three-quarter sleeves, a full button placket, two flap pockets and two insert pockets, a tie-up detail along the waist, a curved hem","100% rayonHand-wash"
"kurtas/anouk/anouk-women-blue--pink-printed-straight-kurta/1570809/buy","Blue and pink printed straight kurta, has a round neck, three-quarter sleeves, front slits","100% rayon  Hand-wash"
"kurtas/anouk/anouk-women-yellow-printed-a-line-kurta/1570795/buy","Yellow printed A-line kurta, has a round neck, short sleeves, straight vented hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-black-printed-straight-kurta/1414220/buy","Black solid straight kurta, has a round neck, three-quarter sleeves, side slits","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-black-solid-straight-kurta/1770983/buy","Black kurta, has a round neck, sleeveless, slits on the front and side, straight hem","100% polyester Machine-wash"
"kurtas/anouk/anouk-women-off-white--navy-printed-a-line-kurta/1704844/buy","Off-white and navy blue printed A-line kurta, has a boat neck, three-quarter sleeves, curved hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-black-solid-a-line-kurta/1781596/buy","Black solid A-line kurta, has a round neck, three-quarter sleeves, flared hem, no slits","100% viscoseHand-wash"
"kurtas/anouk/anouk-women-black-floral-print-a-line-kurta/1679925/buy","Black and red floral print A-line kurta, has a round neck, three-quarter sleeves, front slits, flared hem","PolyesterMachine-wash"
"kurtas/anouk/anouk-women-pink-embroidered-a-line-kurta/1707070/buy","Pink embroidered A-line kurta, has a round neck, short sleeves, side slits, straight hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-navy-solid-straight-kurta/1427136/buy","Navy blue solid straight kurta, has a mandarin collar, short sleeves, a short button placket, belt loops, side slits, high-low and curved hemComes with a fabric belt","100% rayonHand-wash"
"kurtas/anouk/anouk-orange-a-line-kurta/1415614/buy","Orange woven&nbsp;kurta, has a mandarin collar&nbsp;with a short&nbsp;button placket,&nbsp;long sleeves with roll-up tab features, two pockets,&nbsp;curved hem","100% cottonHand-wash cold"
