"kurtas/aks/aks-women-pink--green-printed-straight-kurta/1951403/buy","Pink and green printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--brown-printed-straight-kurta/2249983/buy","Blue, cream-coloured and brown printed straight kurta, has a round neck, short cap sleeves, straight hem, side slits","Cotton Machine-wash"
"kurtas/aks/aks-women-teal-blue--green-printed-anarkali-kurta/2448909/buy","Teal blue and green printed Anarkali kurta, has a stylised stand collar, short sleeves, curved flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-yellow-embroidered-detail-straight-kurta/2382481/buy","Yellow and embroidered detail straight kurta, has a stylised mandarin collar with concealed hook-and-eye closures, three-quarter sleeves, curved hem, multiple slits","Chanderi silkMachine-wash"
"kurtas/aks/aks-women-peach-coloured--grey-printed-a-line-kurta/2262285/buy","Orange, off-white and grey printed A-line kurta, has a shirt collar, short sleeves, straight hem, front slit","Cotton  Machine-wash"
"kurtas/aks/aks-women-yellow--grey-yoke-design-anarkali-kurta/2262270/buy","Yellow and grey yoke design Anarkali kurta, has a square neck with a tie-up detail, short flared sleeves, and a flared hemline","CottonMachine-wash cold"
"kurtas/aks/aks-women-beige--black-printed-anarkali-kurta/2448906/buy","Beige and black printed Anarkali kurta, has a round neck with split V-neckline, sleeveless, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-navy-blue-printed-anarkali-kurta/2463728/buy","Navy printed Anarkali kurta, has a round neck, short sleeves, flared hem, no slits","Cotton  Hand-wash"
"kurtas/aks/aks-women-cream-coloured-printed-a-line-kurta/2111424/buy","Cream-coloured printed A-line kurta, has a shirt collar, a mock button detail on the front, three-quarter sleeves, and a flared hem","Cotton Dry-clean only"
"kurtas/aks/aks-women-red-printed-a-line-kurta/2167372/buy","Red and golden printed A-line kurta, has a round neck, short sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-magenta--white-printed-a-line-kurta/2448898/buy","Magenta and white printed A-line kurta, has a round neck, three-quarter sleeves, asymmetric hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-red--grey-printed-a-line-kurta/2111382/buy","Red and grey printed A-line kurta, has a round neck, short sleeves, flared hem, no slits","Cotton  Machine-wash cold"
"kurtas/aks/aks-women-green--beige-printed-anarkali-kurta/2167376/buy","Green and beige printed Anarkali kurta, has a scoop neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow--silver-embellished-a-line-kurta/2111402/buy","Mustard yellow and silver embellished A-line kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Dry-clean"
"kurtas/aks/aks-women-mustard-yellow--cream-coloured-printed-a-line-kurta/2250051/buy","Mustard yellow and cream-coloured printed A-line kurta, has a round neck, a short mock button placket, short bell sleeves, and a flared hem","ViscoseDry-clean only"
"kurtas/aks/aks-women-pink--yellow-printed-straight-angrakha-kurta/2111392/buy","Pink and yellow printed straight Angrakha kurta with a tie-up detail, has a V-neck, short sleeves, straight hem, side slits","Cotton Machine-wash"
"kurtas/aks/aks-women-blue--red-printed-off-shoulder-a-line-kurta/1945099/buy","Blue, red and brown printed A-line kurta, has an off-shoulder neck with layered detail, sleeveless, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-maroon--beige-printed-fringed-straight-kurta/2448921/buy","Maroon and beige printed straight kurta with fringed and panelled detail, has a round neck, a short mock button placket with a concealed hook-and-eye closure, short sleeves, a pocket on the front, a straight hem, and side slits","CottonMachine-wash cold"
"kurtas/aks/aks-women-mustard-yellow-solid-straight-kurta/1945060/buy","Mustard yellow solid straight kurta with embroidered detail, has a round neck, short sleeves, straight hem, one pocket, side slits","Viscose  Machine-wash"
"kurtas/aks/aks-women-off-white--mustard-yellow-printed-straight-kurta/2111412/buy","Off-white and mustard yellow printed straight kurta, has a round neck, short sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-pink-printed-anarkali-kurta/2167370/buy","Pink printed Anarkali kurta, has a round neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy-silk-solid-anarkali-kurta/2382492/buy","Navy solid Anarkali kurta, has a mandarin collar, short sleeves, flared hem, no slits","Silk Machine-wash"
"kurtas/aks/aks-women-charcoal-grey-yoke-design-straight-kurta/2262333/buy","Charcoal grey yoke design straight kurta with thread-work, has a mandarin collar, short sleeves, straight hem, side slits","ViscoseMachine-wash"
"kurtas/aks/aks-women-brown--off-white-printed-a-line-kurta/1945098/buy","Brown and off-white printed A-line kurta, has a round neck, short sleeves, asymmetric hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-cream-coloured-yoke-design-a-line-kurta/2463706/buy","Cream-coloured yoke design A-line kurta, has a V-neck, three-quarter sleeves, straight hem, no slits","Chanderi silkDry-clean"
"kurtas/aks/aks-women-beige--brown-printed-straight-kurta/2111377/buy","Beige and brown printed straight kurta, has a round neck, short sleeves, straight hem, side slits","Cotton Machine-wash"
"kurtas/aks/aks-women-navy--white-printed-anarkali-kurta/2095464/buy","Navy and white printed Anarkali kurta, has a round neck, mock short button placket, sleeveless, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow--red-printed-anarkali-kurta/2250031/buy","Mustard yellow, red and green printed Anarkali kurta, has a round neck with a tie-up detail, short sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-mustard-yellow--off-white-printed-a-line-kurta/2249978/buy","Mustard yellow and off-white printed A-line kurta, has a square neck with a tie-up detail, three-quarter sleeves with slits, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy-blue-straight-kurta-with-printed-detail/2111414/buy","Navy blue straight kurta with printed detail, has a V-neck, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-orange-printed-straight-kurta/2167378/buy","Orange printed straight kurta, has a V-neck, short cold-shoulder sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-orange--yellow-printed-cold-shoulder-straight-kurta/2448876/buy","Orange, off-white and green printed straight kurta, has a round neck, three-quarter cold shoulder sleeves, curved hem, side slits with button-and-loop closures","Cotton  Machine-wash"
"kurtas/aks/aks-women-brown--off-white-printed-anarkali-kurta/2167340/buy","Brown and off-white printed Anarkali kurta, has a round neck, sleeveless, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy--pink-striped-off-shoulder-straight-kurta/2262324/buy","Navy and pink striped off-shoulder straight kurta, has three-quarter sleeves with tie-up detail on the hems, a straight hem, and side slits","CrepeMachine-wash warm"
"kurtas/aks/aks-women-rust-solid-a-line-kurta/2127705/buy","Rust solid A-line kurta, has a round neck, short sleeves, straight hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-yellow-solid-crepe-off-shoulder-straight-kurta/2095556/buy","Yellow solid straight kurta, has off-shoulder styling, three-quarter sleeves with tie-up detail, straight hem","Polyester crepe Machine-wash"
"kurtas/aks/aks-women-peach-coloured-printed-straight-kurta/2111385/buy","Peach-coloured and green printed straight kurta, has a boat neck with button closures, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-black--green-dyed-anarkali-kurta/2250054/buy","Black and green dyed Anarkali kurta, has a round neck, short sleeves, flared hem, no slits","ViscoseDry-clean"
"kurtas/aks/aks-women-red-anarkali-kurta-with-printed-detail/2262283/buy","Red anarkali kurta with print detail, has a round neck, short sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--red-checked-angrakha-a-line-kurta/2448905/buy","Red and blue yoke design Angrakha A-line kurta, has a V-neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-maroon--blue-printed-anarkali-kurta/2250023/buy","Maroon, blue and beige printed Anarkali kurta, has a scoop neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-brown--off-white-printed-a-line-kurta/2250086/buy","Brown, black and off-white printed A-line kurta, has a round neck, sleeveless, asymmetric hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-olive-green--blue-printed-straight-kurta/2250073/buy","Olive Green and blue printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Viscose Rayon  Machine-wash"
"kurtas/aks/aks-women-navy-blue-solid-straight-kurta/2262273/buy","Navy blue solid straight kurta, has a V-neck, short sleeves, straight hem, side slits","Cotton Machine-wash"
"kurtas/aks/aks-women-maroon--beige-kalamkari-print-layered-straight-kurta/2448859/buy","Navy solid straight layered kurta, has a round neck, sleeveless, a straight hem, and side slitsComes with a maroon and beige Kalamkari print layer that has a mandarin collar with a split V-neckline, three-quarter roll-up sleeves, a straight hem, and multiple slits","CottonMachine-wash cold"
"kurtas/aks/aks-women-cream-coloured--orange-checked-a-line-kurta/1951412/buy","Cream-coloured and orange checked A-line kurta, has a boat neck, three-quarter sleeves, and a patch pocket","Viscose rayon Machine-wash"
"kurtas/aks/aks-women-blue--orange-printed-layered-angrakha-a-line-kurta/2024421/buy","Blue and orange printed layered Angrakha A-line kurta, has a V-neck, three-quarter sleeves, tie-up detail, curved hem","ViscoseMachine-wash cold"
"kurtas/aks/aks-women-pink--navy-blue-printed-layered-straight-kurta/2448877/buy","Pink and navy blue printed straight kurta with a tie-up detail, has a round neck, short sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-off-white--red-printed-a-line-kurta/2448916/buy","Off-white and red printed A-line kurta, has a keyhole neck, short sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-beige-embroidred-straight-kurta/2111524/buy","Beige solid straight kurta with embroidered detail, has a mandarin collar, three-quarter sleeves, straight hem, multiple slits, attached lining","Cotton and silk blend Dry-clean"
"kurtas/aks/aks-women-orange-yoke-design-a-line-kurta/2095450/buy","Orange yoke design A-line kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-beige--black-printed-anarkali-kurta/2262282/buy","Beige and black printed Anarkali kurta, has a mandarin collar, three-quarter sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-red--blue-striped-straight-kurta/2448850/buy","Red, blue and white striped straight kurta, has a V-neck, three-quarter sleeves, straight hem, side slits","Crepe Machine-wash"
"kurtas/aks/aks-women-blue--white-printed-a-line-kurta/2463743/buy","Blue and white printed A-line kurta, has a round neck with cut-out detail, sleeveless, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-yellow--maroon-printed-layered-straight-kurta/2262268/buy","Yellow and maroon printed layered straight kurta, has a V-neck, short sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-orange--grey-printed-a-line-kurta/2250047/buy","Orange, grey and off-white printed A-line kurta with tie-up detail, has a round neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-rust-orange--burgundy-printed-a-line-kurta/2448946/buy","Rust orange and burgundy printed empire A-line kurta, has a round neck, short cold shoulder sleeves, tie-up detail along the waist, and a flared hem","RayonMachine-wash cold"
"kurtas/aks/aks-women-blue--sea-green-printed-a-line-kurta/2382486/buy","Blue and sea green printed A-line kurta, has a round neck, short sleeves, flared hem, no slits","Cotton  Dry-clean"
"kurtas/aks/aks-women-coral-pink-woven-design-a-line-kurta-with-slit-sleeves/2382496/buy","Coral pink woven design A-line kurta, has a round neck, three-quarter slit bell sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-beige--orange-printed-anarkali-kurta/2167386/buy","Beige, orange and mustard yellow printed Anarkali kurta, has a scoop neck, short sleeves with cold shoulder detail, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-yellow-solid-straight-kurta/2448887/buy","Yellow solid straight kurta, has a shirt collar, three-quarter sleeves, curved hem, side slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-blue-printed-anarkali-kurta/1945085/buy","Blue printed Anarkali kurta, has a scoop neck, sleeveless, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy--white-printed-anarkali-kurta/2463742/buy","Navy and white printed Anarkali kurta, has a round neck, short sleeves, flared hem, no slits","CottonMachine-wash"
"kurtas/aks/aks-women-brown--rust-orange-printed-tiered-anarkali-kurta/2250018/buy","Brown and rust orange printed tiered Anarkali kurta, has a round neck, short sleeves, and a flared hemline","ViscoseMachine-wash cold"
"kurtas/aks/aks-women-red--blue-yoke-design-a-line-kurta/2448930/buy","Red and blue yoke design A-line kurta, has a V-neck, short sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-pink--off-white-printed-anarkali-kurta/2167345/buy","Pink and off-white printed Anarkali kurta, has a round neck, short sleeves, flared hem, no slits, attached mock ethnic jacket with a tie-up detail","Cotton  Machine-wash"
"kurtas/aks/aks-women-brown--beige-printed-a-line-kurta/2262327/buy","Brown and beige printed A-line kurta, has a V-neck, sleeveless, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-olive-green--black-printed-a-line-kurta/2250067/buy","Olive green and black printed A-line kurta with dyed effect and a tinge of blue, has a round neck, short sleeves, flared hem, no slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-pink-solid-straight-kurta/2262337/buy","Pink solid straight kurta with thread-work, has a notched round neck with bauble bead detail on the front, three-quarter sleeves, a straight hem, and multiple slits","ViscoseMachine-wash warm"
"kurtas/aks/aks-women-blue--off-white-yoke-design-anarkali-kurta/2262300/buy","Blue and off-white yoke design anarkali kurta, has a keyhole neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy--off-white-printed-straight-kurta/2250035/buy","Navy and off-white printed straight kurta with pleated detail, has a round neck, short sleeves, straight hem, side slits","Cotton Machine-wash"
"kurtas/aks/aks-women-cream-coloured--peach-coloured-printed-a-line-kurta/2250045/buy","Cream-coloured and peach-coloured printed A-line kurta, has a round neck, sleeveless, asymmetric hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-brown-yoke-design-straight-kurta/2463723/buy","Brown yoke design straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue-printed-a-line-kurta/1945051/buy","Blue printed A-line kurta, has a mandarin collar, short sleeves, flared hem, two pockets, front slit","Viscose  Machine-wash"
"kurtas/aks/aks-women-navy--white-printed-straight-kurta/2448865/buy","Navy and white printed straight kurta, has a round neck, an asymmetric mock button placket on the front, three-quarter cold shoulder sleeves, a straight hem, and side slits","CottonMachine-wash cold"
"kurtas/aks/aks-women-green--black-printed-anarkali-kurta/2448911/buy","Green, black and beige printed Anarkali kurta, has a mandarin collar, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-turquoise-blue--white-printed-straight-kurta/2448957/buy","Turquoise blue and white printed straight kurta with lace trim and fringes detail, has a mandarin collar with a split V-neckline, three-quarter sleeves, a straight hem, and side slits","RayonMachine-wash cold"
"kurtas/aks/aks-women-beige--brown-printed-cold-shoulder-anarkali-kurta/2262277/buy","Beige and brown printed Anarkali kurta, has a round neck, three-quarter cold-shoulder sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-grey-solid-a-line-kurta/2262335/buy","Grey solid A-line kurta, has a mandarin collar, short sleeves, flared hem, no slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-pink--yellow-printed-a-line-kurta/2493423/buy","Pink, yellow and blue printed A-line kurta, has a round neck, button placket, sleeveless, flared hem, front slit","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--black-printed-anarkali-kurta/2111408/buy","Blue and black printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-white--black-printed-a-line-kurta/2262275/buy","White and black printed A-line kurta, has a mandarin collar with a split V-neckline, short sleeves, a full button placket, an asymmetric hem, and a front slit","ViscoseMachine-wash cold"
"kurtas/aks/aks-women-navy--white-printed-a-line-kurta/2463729/buy","Navy and white printed A-line kurta with tasselled detail, has a round neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-off-white-yoke-design-straight-kurta/2463722/buy","Off-white yoke design straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton Machine-wash"
"kurtas/aks/aks-women-black--blue-printed-anarkali-kurta/2262322/buy","Black and blue printed Anarkali kurta, has a round neck, long sleeves, flared hem, no slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-coffee-brown-printed-a-line-kurta/2095451/buy","Coffee brown printed A-line kurta, has a round neck, sleeveless, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-olive-green--navy-blue-printed-a-line-kurta/2262330/buy","Olive green and navy blue printed A-line kurta, has a round neck, short extended sleeves, flared hem, no slits","ViscoseMachine-wash"
"kurtas/aks/aks-women-pink--blue-printed-a-line-kurta/2448933/buy","Pink and blue printed A-line kurta, has a round neck, short sleeves, and a flared hem","CottonMachine-wash cold"
"kurtas/aks/aks-women-blue--off-white-printed-anarkali-kurta/2250048/buy","Blue and off-white printed Anarkali kurta, has a round neck, sleeveless, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-black--off-white-printed-a-line-kurta/2250029/buy","Black and off-white printed A-line kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue-solid-straight-fringed-kurta/2111518/buy","Blue solid straight fringed kurta, has a shirt collar, three-quarter sleeves, a short button placket, a straight hem, and side slits","Cotton Machine-wash cold"
"kurtas/aks/aks-women-blue--white-printed-straight-kurta/2493424/buy","Blue and white printed straight kurta, has a round neck, short bell sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-teal-blue--beige-colourblocked-straight-kurta/2167393/buy","Teal blue and beige colourblocked straight kurta, has a stylised mandarin collar with button detailing, three-quarter sleeves, curved hem, side slits","Cotton and silk blendDry-clean"
"kurtas/aks/aks-women-navy-solid-straight-kurta/2111520/buy","Navy solid straight kurta with tassels, has a round neck, two patch pockets, short sleeves, straight hem, side slits","Cotton Machine-wash"
"kurtas/aks/aks-women-navy-blue--off-white-printed-a-line-kurta/2463745/buy","Navy and off-white printed A-line kurta, has a round neck, three-quarter bell sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard--maroon-printed-a-line-kurta/2262290/buy","Mustard and maroon printed A-line kurta, has a round neck, short sleeves, asymmetric hem","Cotton Machine-wash"
"kurtas/aks/aks-women-brown--maroon-printed-straight-kurta/2249985/buy","Brown and maroon printed straight kurta, has a mandarin collar with embellished detail, short sleeves, a straight hem, side slits, and a short hook-and-eye placket on the back","100% cottonMachine-wash cold"
"kurtas/aks/aks-women-maroon--yellow-printed-straight-kurta/2024453/buy","Maroon and yellow printed straight kurta, has a round neck, short sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy--red-printed-anarkali-kurta/2493384/buy","Navy, red and beige printed Anarkali kurta, has a round neck, short sleeves, flared hem, front slit","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy-blue--off-white-printed-layered-straight-kurta/2287442/buy","Navy blue and off-white printed straight kurta, has a round neck, sleeveless, straight hem, side slitsComes with a navy sheer layer that has a V-neck, short sleeves and 1 pocket","Cotton  Machine-wash"
"kurtas/aks/aks-women-red--cream-coloured-printed-straight-kurta/2448846/buy","Red and cream-coloured printed panelled straight kurta, has a round neck, short sleeves, a straight hem, and side slits","RayonMachine-wash cold"
"kurtas/aks/aks-women-pink-solid-tiered-anarkali-kurta/2111416/buy","Pink solid tiered Anarkali kurta, has a round neck, short sleeves, flared hem, no slits","Viscose Machine-wash"
"kurtas/aks/aks-women-navy-blue--off-white-printed-a-line-kurta/1951402/buy","Navy blue and off-white printed A-line kurta, has a round neck, sleeveless, flared hem","Viscose  Machine-wash"
"kurtas/aks/aks-women-yellow-printed-a-line-kurta/2111390/buy","Yellow printed A-line kurta, has a round neck, three-quarter sleeves, two insert pockets, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-charcoal-grey--brown-printed-straight-kurta/2448863/buy","Charcoal grey and brown printed straight kurta, has a round neck, sleeveless, straight hem, side slits","ViscoseMachine-wash"
"kurtas/aks/aks-women-green--grey-printed-anarkali-kurta/2493374/buy","Green and grey printed Anarkali kurta, has a tie-up neck, three-quarter sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-blue-dyed-a-line-kurta/2250055/buy","Blue dyed A-line kurta, has a round neck, sleeveless, flared hem","Viscose rayonDry-clean"
"kurtas/aks/aks-women-navy--maroon-printed-a-line-kurta/2250036/buy","Navy and maroon printed A-line kurta, has a round neck, three-quarter sleeves, a tie-up detail on the back, and a flared hem","CottonMachine-wash cold"
"kurtas/aks/aks-women-cream-coloured-solid-a-line-kurta/2167396/buy","Cream-coloured A-line kurta with embroidered and sequinned detail, has a V-neck, three-quarter sleeves, flared hem, side slits","Cotton and silk blendDry-clean"
"kurtas/aks/aks-women-blue--red-printed-straight-kurta/2448923/buy","Blue and red printed straight kurta, has a mandarin collar with a split V-neckline, sleeveless, a straight hem, a solid back, and side slits","CottonMachine-wash cold"
"kurtas/aks/aks-women-orange--brown-printed-a-line-kurta/2111381/buy","Orange and brown printed A-line kurta, has a round neck, short sleeves, and an asymmetric hemline","Cotton Machine-wash cold"
"kurtas/aks/aks-women-blue--brown-printed-straight-kurta/2249982/buy","Blue, beige and brown printed straight kurta, has a cowl neck, short sleeves, straight hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-pink-solid-straight-kurta/2262272/buy","Pink solid angrakha straight kurta, has a V-neck, short sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-peach-coloured--green-printed-straight-kurta/2111389/buy","Peach-coloured and green printed straight kurta, has a round neck, short sleeves, a flounced hem, and side slits","Cotton Machine-wash cold"
"kurtas/aks/aks-women-off-white--blue-printed-straight-kurta/2493416/buy","Off-white, blue and yellow printed straight kurta, has a tie-up neck, short sleeves, straight hem, multiple slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-coral-pink--white-printed-a-line-kurta/2024448/buy","Coral pink and white printed A-line kurta, has a round neck, short sleeves, flared hem, multiple slits","CrepeMachine-wash cold"
"kurtas/aks/aks-women-green-floral-print-cold-shoulder-straight-kurta/2111410/buy","Green printed straight kurta, has a round neck, short cold shoulder sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-brown-printed-straight-kurta/2111378/buy","Brown and beige printed straight kurta, has a stylised mandarin collar, three-quarter bell sleeves, straight hem, side slits","Cotton Machine-wash"
"kurtas/aks/aks-women-red--beige-crepe-printed-straight-kurta/2024460/buy","Red and beige printed straight kurta, has a round neck, short sleeves, straight hem, side slits","Polyester crepe  Machine-wash"
"kurtas/aks/aks-women-beige--black-colourblocked-straight-kurta/2448853/buy","Beige, black and pink colourblocked straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-red-solid-crepe-off-shoulder-straight-kurta/2095554/buy","Red solid straight kurta, has off-shoulder styling, three-quarter sleeves with tie-up detail, straight hem","Polyester crepe Machine-wash"
"kurtas/aks/aks-women-blue--white-printed-off-shoulder-straight-kurta/2095547/buy","Blue and white printed off-shoulder kurta, has short puffed sleeves, side slits","Polyester crepe Machine-wash"
"kurtas/aks/aks-women-beige-solid-straight-kurta/2448852/buy","Beige solid straight kurta, has a mandarin collar, long sleeves, straight hem, multiple slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-mustard-yellow--brown-printed-straight-kurta/2448860/buy","Mustard yellow and brown printed straight kurta, has a mandarin collar with a split V-neckline, a mock placket with bauble bead detail, short sleeves, a straight hem, and side slits","CottonMachine-wash cold"
"kurtas/aks/aks-women-pink--white-printed-anarkali-kurta/2493401/buy","Pink and white printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-green--orange-printed-a-line-kurta/2111373/buy","Green and orange printed A-line kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Viscose Rayon  Machine-wash"
"kurtas/aks/aks-women-blue-printed-tiered-anarkali-kurta/2167341/buy","Blue printed Anarkali kurta, has a round neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-yellow--grey-printed-anarkali-kurta/2127694/buy","Yellow and grey printed anarkali kurta, has a V-neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy--cream-coloured-printed-anarkali-kurta/2249970/buy","Navy and cream-coloured printed Angrakha Anarkali kurta, has a V-neck, three-quarter sleeves, flared hem, no slits","CottonDry-clean"
"kurtas/aks/aks-women-cream-coloured--green-printed-a-line-kurta/2262296/buy","Cream-coloured and green printed A-line kurta, has a round neck, short sleeves, flared hem, front slit","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-mustard-yellow--black-printed-anarkali-kurta/2262315/buy","Mustard yellow and black printed Anarkali kurta, has a stylised round neck, short sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard-brown--white-printed-a-line-kurta/2095002/buy","Mustard brown and white screen print A-line kurta, has a notched mandarin collar, button placket, three-quarter sleeves, flared hem","Polyester crepe Machine-wash"
"kurtas/aks/aks-women-red-embroidered-detail-straight-kurta/1945068/buy","Red embroidered detail straight kurta, has a round neck, three-quarter sleeves, straight hem, front slits","Viscose  Machine-wash"
"kurtas/aks/aks-women-blue-solid-a-line-kurta/2095088/buy","Blue solid A-line kurta with tie-up detail, has a V-neck, three-quarter sleeves, flared and pleated hem","Cotton Machine-wash"
"kurtas/aks/aks-women-grey--maroon-printed-a-line-kurta/2249981/buy","Grey, blue and maroon printed A-line kurta, has a cowl neck, short sleeves, curved hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--white-printed-a-line-kurta/2262306/buy","Blue and white printed A-line kurta, has a mandarin collar, three-quarter sleeves, curved hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-black--green-yoke-design-a-line-kurta/2262299/buy","Black and green yoke design A-line kurta, has a round neck, short sleeves, flared hem","Cotton Machine-wash"
"kurtas/aks/aks-women-blue--red-printed-a-line-kurta/2024413/buy","Blue and red printed A-line kurta, has a round neck, short sleeves, an asymmetric hem","Cotton Machine-wash"
"kurtas/aks/aks-women-cream-coloured--taupe-printed-a-line-kurta/1945091/buy","Cream-coloured and taupe printed A-line kurta, has a round neck, sleeveless, asymmetric hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy-solid-straight-kurta/2111528/buy","Navy solid straight kurta, has a boat neck, short sleeves, 1 pocket, straight hem, side slits","Cotton  Hand-wash"
"kurtas/aks/aks-women-red-printed-a-line-kurta/2095114/buy","Red printed A-line kurta, has a mandarin collar, short sleeves, straight hem, side slits","Rayon  Machine-wash"
"kurtas/aks/aks-women-rust-orange--brown-printed-straight-kurta/2250006/buy","Rust orange and brown printed straight kurta, has a V-neck, short sleeves, straight hem, side slits","ViscoseMachine-wash"
"kurtas/aks/aks-women-black--mustard-yellow-printed-tiered-a-line-kurta/2287437/buy","Black and mustard yellow printed A-line kurta, has a mandarin collar, sleeveless, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-orange-solid-anarkali-kurta/2262334/buy","Orange solid Anarkali kurta, has a mandarin collar, short sleeves, flared hem, no slits","Viscose Machine-wash"
"kurtas/aks/aks-women-red-embellished-straight-kurta/2111401/buy","Red embellished straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Dry-clean"
